channel_name,category,Sub-category,Customer Remarks,order_date_time,Issue_reported at,issue_responded,Survey_response_Date,Customer_City,Product_category,Item_price,connected_handling_time,Agent_name,Supervisor,Manager,Tenure Bucket,Agent Shift,CSAT Score,Response Time (mins)
Outcall,Returns,Return request,I have been charged a return fee of Rs 75 for my current order that is returned in which I wanted a size exchange. This charges were applied for maximum returns exceeded in April month and it's still continued till August month returns. I Just need to know how long I am going to get charged for any returns done henceforth. I do not wish to continue using this app.,,2023-06-08 17:59:00,2023-06-08 18:01:00,2023-08-06,Unknown,Unknown,,,Kevin Lane,Olivia Wang,John Smith,>90,Evening,3.0,2.0
Inbound,Returns,Return request,Nothing ,,2023-06-08 01:13:00,2023-06-08 08:20:00,2023-08-06,Unknown,Unknown,,,Kimberly Bryan,Emily Yamashita,Michael Lee,31-60,Morning,4.0,427.0
Inbound,Returns,Return request,Ok,,2023-05-08 14:48:00,2023-05-08 15:05:00,2023-08-05,Unknown,Unknown,,,Stacey Miller,Emma Park,John Smith,>90,Afternoon,4.0,17.0
Inbound,Product Queries,Product Specific Information,Ok,,2023-05-08 22:29:00,2023-05-08 22:53:00,2023-08-05,Unknown,Unknown,,,Scott Sutton,Jackson Park,Michael Lee,31-60,Evening,5.0,24.0
Inbound,Returns,Return request,No Remarks,,2023-06-08 17:46:00,2023-06-08 18:03:00,2023-08-06,Unknown,Unknown,,,Andrea Peterson,Nathan Patel,Michael Lee,>90,Afternoon,5.0,17.0
Inbound,Order Related,Delayed,Nedd to improve in courier service ,,2023-06-08 17:07:00,2023-06-08 17:08:00,2023-08-06,Unknown,Unknown,,,Claudia Massey,Jacob Sato,Emily Chen,61-90,Evening,4.0,1.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 13:03:00,2023-06-08 13:31:00,2023-08-06,Unknown,Unknown,,,Amanda Sloan,Elijah Yamaguchi,John Smith,>90,Evening,5.0,28.0
Email,Cancellation,Not Needed,No Remarks,,2023-05-08 23:44:00,2023-06-08 07:17:00,2023-08-06,Unknown,Unknown,,,Sean Walters,Jacob Sato,Emily Chen,0-30,Evening,1.0,43653.0
Outcall,Order Related,Order status enquiry,No Remarks,,2023-06-08 18:05:00,2023-06-08 18:06:00,2023-08-06,Unknown,Unknown,,,Ashley Ward,Carter Park,Jennifer Nguyen,On Job Training,Evening,5.0,1.0
Inbound,Returns,Return request,Please have a direct customer care number instead of requesting a call back to speak to an executive.,,2023-05-08 23:01:00,2023-05-08 23:44:00,2023-08-05,Unknown,Unknown,,,Aaron Edwards,Mia Patel,Emily Chen,61-90,Evening,5.0,43.0
Inbound,Returns,Damaged,No Remarks,,2023-06-08 16:26:00,2023-06-08 16:35:00,2023-08-06,Unknown,Unknown,,,Mary Smith,Charlotte Suzuki,Olivia Tan,>90,Morning,4.0,9.0
Inbound,Cancellation,Not Needed,Stupid customer service ,2023-07-24 00:24:00,2023-06-08 03:55:00,2023-06-08 05:22:00,2023-08-06,CHENNAI,Furniture,8498.0,,Cody Nielsen,Emily Yamashita,Michael Lee,61-90,Morning,1.0,87.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-05-08 12:10:00,2023-05-08 12:54:00,2023-08-05,Unknown,Unknown,,,Frederick Cook,Scarlett Chen,John Smith,0-30,Morning,5.0,44.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-05-08 16:33:00,2023-05-08 16:35:00,2023-08-05,Unknown,Unknown,,,Mackenzie Phillips,Emma Park,John Smith,31-60,Morning,4.0,2.0
Inbound,Returns,Service Centres Related,No Remarks,,2023-05-08 17:50:00,2023-06-08 13:01:00,2023-08-06,Unknown,Unknown,,,Mary Johnston,Zoe Yamamoto,John Smith,>90,Afternoon,5.0,44351.0
Outcall,Returns,Exchange / Replacement,I request Shopzilla to train the customer support executive for better understanding of customer's value. ,,2023-05-08 20:18:00,2023-05-08 20:27:00,2023-08-05,Unknown,Unknown,,,Kathryn Jones,Ethan Nakamura,Emily Chen,0-30,Evening,5.0,9.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-06-08 12:17:00,2023-06-08 14:45:00,2023-08-06,Unknown,Unknown,,,Michael Johnson,Nathan Patel,Michael Lee,>90,Split,2.0,148.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 14:14:00,2023-06-08 21:10:00,2023-08-06,Unknown,Unknown,,,Brett Smith,Dylan Kim,Michael Lee,>90,Morning,5.0,416.0
Inbound,Order Related,Delayed,No Remarks,,2023-06-08 21:51:00,2023-06-08 22:17:00,2023-08-06,Unknown,Unknown,,,Elizabeth Mills,Lucas Singh,John Smith,>90,Evening,5.0,26.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-05-08 15:36:00,2023-05-08 15:41:00,2023-08-05,Unknown,Unknown,,,Shelly Huber,William Park,John Smith,61-90,Evening,5.0,5.0
Inbound,Order Related,Order status enquiry,Understand costomers query and problems,,2023-06-08 15:58:00,2023-06-08 17:07:00,2023-08-06,Unknown,Unknown,,,Brent Palmer,Jacob Sato,Jennifer Nguyen,On Job Training,Morning,5.0,69.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-05-08 23:41:00,2023-05-08 23:46:00,2023-08-05,Unknown,Unknown,,,Kevin Scott,Aiden Patel,John Smith,>90,Evening,5.0,5.0
Inbound,Payments related,Wallet related,No Remarks,,2023-06-08 00:27:00,2023-06-08 00:39:00,2023-08-06,Unknown,Unknown,,,Jacob Arnold,William Park,John Smith,61-90,Evening,5.0,12.0
Inbound,Returns,Reverse Pickup Enquiry,Solution ,,2023-06-08 11:04:00,2023-06-08 11:28:00,2023-08-06,Unknown,Unknown,,,Debra Brown,Zoe Yamamoto,John Smith,>90,Morning,5.0,24.0
Inbound,Returns,Wrong,No Remarks,2023-07-28 03:19:00,2023-04-08 16:50:00,2023-05-08 03:14:00,2023-08-05,PANVEL,Mobile,1535.0,,Craig Henderson,Brayden Wong,John Smith,>90,Evening,5.0,42384.0
Inbound,Product Queries,Product Specific Information,No Remarks,,2023-05-08 08:33:00,2023-05-08 08:34:00,2023-08-05,Unknown,Unknown,,,Carol Reid,Evelyn Kimura,John Smith,0-30,Morning,5.0,1.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-05-08 13:28:00,2023-05-08 13:42:00,2023-08-05,Unknown,Unknown,,,Ariana Chavez,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,14.0
Inbound,Order Related,Priority delivery,  was good and provided with the adequate information. I wish him good luck,,2023-05-08 19:15:00,2023-05-08 19:19:00,2023-08-05,Unknown,Unknown,,,Rachel Green,Alexander Tanaka,Michael Lee,0-30,Evening,5.0,4.0
Inbound,Order Related,Delayed,No Remarks,,2023-05-08 20:05:00,2023-06-08 12:54:00,2023-08-06,Unknown,Unknown,,,Rhonda Sullivan,Jackson Park,William Kim,On Job Training,Evening,4.0,44209.0
Inbound,Returns,Reverse Pickup Enquiry,Th the customer care agent was good by their talking habits thank you Shopzilla,,2023-06-08 16:54:00,2023-06-08 16:55:00,2023-08-06,Unknown,Unknown,,,Kayla Wilson,Evelyn Kimura,John Smith,0-30,Morning,5.0,1.0
Outcall,Payments related,Payment related Queries,No Remarks,,2023-05-08 12:35:00,2023-05-08 12:36:00,2023-08-05,Unknown,Unknown,,,James Abbott,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,5.0,1.0
Inbound,Order Related,Invoice request,No Remarks,,2023-05-08 20:00:00,2023-05-08 20:11:00,2023-08-05,Unknown,Unknown,,,Darren Watson,Logan Lee,Emily Chen,0-30,Evening,5.0,11.0
Inbound,Returns,Missing,No Remarks,,2023-06-08 15:28:00,2023-06-08 17:33:00,2023-08-06,Unknown,Unknown,,,Gabriel Hansen,Aiden Patel,John Smith,>90,Morning,4.0,125.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-05-08 23:20:00,2023-06-08 00:07:00,2023-08-06,Unknown,Unknown,,,Nicole Patel,William Park,John Smith,31-60,Evening,5.0,43247.0
Inbound,Returns,Reverse Pickup Enquiry,Good,,2023-06-08 11:51:00,2023-06-08 12:11:00,2023-08-06,Unknown,Unknown,,,Kimberly Carter,Scarlett Chen,John Smith,0-30,Morning,4.0,20.0
Inbound,Returns,Reverse Pickup Enquiry,"I very unhappy with Shopzilla policies and executive response in product they always say this product does not have any return policy. They repeat one statement always ,From today's onward will never buy any product from Shopzilla ",,2023-06-08 11:58:00,2023-06-08 12:26:00,2023-08-06,Unknown,Unknown,,,Adam Barnett,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning,1.0,28.0
Inbound,Returns,Reverse Pickup Enquiry,**ing customer service and product ,,2023-06-08 12:05:00,2023-06-08 14:12:00,2023-08-06,Unknown,Unknown,,,Rose Moore,Madison Kim,John Smith,>90,Morning,1.0,127.0
Inbound,Order Related,Order status enquiry,Good job,,2023-06-08 19:03:00,2023-06-08 19:06:00,2023-08-06,Unknown,Unknown,,,Michelle Whitehead,Carter Park,Jennifer Nguyen,On Job Training,Evening,3.0,3.0
Inbound,Returns,Return request,No Remarks,,2023-06-08 20:41:00,2023-06-08 20:51:00,2023-08-06,Unknown,Unknown,,,Wendy Mitchell,Nathan Patel,Jennifer Nguyen,On Job Training,Evening,5.0,10.0
Email,Returns,Technician Visit,You people are here to drink customers blood,2023-07-18 12:08:00,2023-02-08 22:20:00,2023-05-08 17:48:00,2023-08-05,GIDDALUR,Mobile,5999.0,,Amanda Hughes,Mia Patel,Emily Chen,61-90,Evening,1.0,127888.0
Inbound,Refund Related,Refund Enquiry,You are making  n fool. It\u2019s a scam. Taking money then cancel the order. After 4-5 Days refund the money. Earnings bank interest.  ,,2023-05-08 08:41:00,2023-05-08 08:44:00,2023-08-05,Unknown,Unknown,,,Patricia Holmes,Emma Park,John Smith,>90,Morning,1.0,3.0
Inbound,Order Related,Order status enquiry,She is good ,,2023-05-08 14:57:00,2023-05-08 14:59:00,2023-08-05,Unknown,Unknown,,,Mackenzie Scott MD,Emma Park,John Smith,31-60,Morning,5.0,2.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-05-08 22:17:00,2023-05-08 22:19:00,2023-08-05,Unknown,Unknown,,,Jacob Arnold,William Park,John Smith,61-90,Evening,5.0,2.0
Inbound,Order Related,Order status enquiry,When price decreases you should return the extra money to the Byers ,,2023-05-08 23:21:00,2023-05-08 23:22:00,2023-08-05,Unknown,Unknown,,,Kayla Martin,Nathan Patel,Emily Chen,0-30,Evening,5.0,1.0
Inbound,Returns,Reverse Pickup Enquiry,Thank,,2023-06-08 13:12:00,2023-06-08 13:16:00,2023-08-06,Unknown,Unknown,,,Heidi Blackwell,Noah Patel,Michael Lee,>90,Morning,5.0,4.0
Inbound,Returns,Fraudulent User,My problems is easy to solve ,,2023-06-08 16:07:00,2023-06-08 16:13:00,2023-08-06,Unknown,Unknown,,,Lauren Simmons,Wyatt Kim,Michael Lee,>90,Evening,5.0,6.0
Outcall,Product Queries,Product Specific Information,I am happy with service,,2023-03-08 11:02:00,2023-05-08 20:06:00,2023-08-05,Unknown,Unknown,,,Tyler Miller,Emma Park,John Smith,31-60,Morning,5.0,88384.0
Inbound,Returns,Fraudulent User,No Remarks,2023-07-23 13:02:00,2023-06-08 15:20:00,2023-06-08 15:28:00,2023-08-06,DEPALPUR,LifeStyle,1649.0,,Anna Miller,Landon Tanaka,Emily Chen,>90,Morning,4.0,8.0
Inbound,Order Related,Order status enquiry,Policy shuld be more flexible,2023-08-04 22:32:00,2023-06-08 10:46:00,2023-06-08 10:47:00,2023-08-06,Unknown,Home,1329.0,,Jamie Smith,Scarlett Chen,John Smith,0-30,Morning,5.0,1.0
Inbound,Order Related,Order Verification,No Remarks,,2023-05-08 11:41:00,2023-05-08 12:27:00,2023-08-05,Unknown,Unknown,,,Laura Gonzales,Zoe Yamamoto,William Kim,On Job Training,Morning,1.0,46.0
Inbound,Order Related,Customer Requested Modifications,Order cancel karna hai,,2023-05-08 23:47:00,2023-06-08 07:57:00,2023-08-06,Unknown,Unknown,,,Rebecca Walker,Logan Lee,Emily Chen,61-90,Evening,5.0,43690.0
Inbound,Returns,Missing,No Remarks,,2023-06-08 20:54:00,2023-06-08 21:18:00,2023-08-06,Unknown,Unknown,,,Tiffany Smith,Mia Patel,Emily Chen,61-90,Evening,5.0,24.0
Inbound,Returns,Return request,No Remarks,,2023-05-08 07:03:00,2023-05-08 07:08:00,2023-08-05,Unknown,Unknown,,,Pamela Johnson,Scarlett Chen,John Smith,0-30,Morning,5.0,5.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 09:44:00,2023-06-08 09:46:00,2023-08-06,Unknown,Unknown,,,Justin Willis,Wyatt Kim,Jennifer Nguyen,On Job Training,Morning,5.0,2.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-05-08 12:21:00,2023-05-08 15:12:00,2023-08-05,Unknown,Unknown,,,Angela Brown,Zoe Yamamoto,Emily Chen,>90,Split,5.0,171.0
Inbound,Returns,Fraudulent User,I am feel better when I talk to this people ,,2023-05-08 16:53:00,2023-05-08 16:54:00,2023-08-05,Unknown,Unknown,,,Daniel Dalton,Elijah Yamaguchi,Emily Chen,61-90,Evening,5.0,1.0
Inbound,Order Related,Customer Requested Modifications,No Remarks,,2023-05-08 21:24:00,2023-05-08 21:25:00,2023-08-05,Unknown,Unknown,,,Angela Carlson,Wyatt Kim,Michael Lee,61-90,Afternoon,5.0,1.0
Inbound,Returns,Fraudulent User,No Remarks,,2023-06-08 00:39:00,2023-06-08 17:32:00,2023-08-06,Unknown,Unknown,,,Amanda Hughes,Mia Patel,Emily Chen,61-90,Evening,5.0,1013.0
Inbound,Returns,Fraudulent User,Just make your deliveryman polite....because my expericence was really bad!,,2023-06-08 08:17:00,2023-06-08 08:21:00,2023-08-06,Unknown,Unknown,,,Christopher Obrien,Noah Patel,Michael Lee,>90,Morning,5.0,4.0
Inbound,Returns,Reverse Pickup Enquiry,I really apriciate your executive Mr.   he is very nice executive in your team. I wish for his bright future in Fkip .Thanks again.,,2023-06-08 12:24:00,2023-06-08 12:25:00,2023-08-06,Unknown,Unknown,,,Christopher Moore Jr.,Carter Park,Michael Lee,>90,Morning,5.0,1.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-06-08 18:01:00,2023-06-08 18:04:00,2023-08-06,Unknown,Unknown,,,Carolyn Sullivan,Brayden Wong,Michael Lee,>90,Afternoon,5.0,3.0
Inbound,Cancellation,Not Needed,???? ????? ?? ???? ????? ?????? ,2023-07-24 08:03:00,2023-06-08 17:17:00,2023-06-08 17:21:00,2023-08-06,WANKANER,Affiliates,172.0,,Belinda Fuentes,Wyatt Kim,Michael Lee,61-90,Afternoon,5.0,4.0
Inbound,Feedback,UnProfessional Behaviour,No Remarks,,2023-05-08 19:35:00,2023-05-08 19:36:00,2023-08-05,Unknown,Unknown,,,Jasmine Reed,Emily Yamashita,John Smith,61-90,Evening,4.0,1.0
Inbound,Returns,Return request,No Remarks,,2023-05-08 20:37:00,2023-05-08 21:38:00,2023-08-05,Unknown,Unknown,,,Robert Lewis,Logan Lee,Emily Chen,61-90,Evening,5.0,61.0
Inbound,Returns,Reverse Pickup Enquiry,No,,2023-06-08 12:27:00,2023-06-08 12:29:00,2023-08-06,Unknown,Unknown,,,Timothy Huff,Aiden Patel,John Smith,>90,Morning,5.0,2.0
Inbound,Returns,Return request,No Remarks,,2023-06-08 12:32:00,2023-06-08 13:15:00,2023-08-06,Unknown,Unknown,,,Eric Nixon MD,Olivia Suzuki,Jennifer Nguyen,On Job Training,Morning,3.0,43.0
Inbound,Order Related,Seller Cancelled Order,No Remarks,,2023-06-08 16:25:00,2023-06-08 17:58:00,2023-08-06,Unknown,Unknown,,,Troy Nguyen,Amelia Tanaka,Emily Chen,>90,Morning,1.0,93.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 16:42:00,2023-06-08 16:46:00,2023-08-06,Unknown,Unknown,,,Christopher Brown,Aiden Patel,Olivia Tan,On Job Training,Evening,1.0,4.0
Inbound,Order Related,Order status enquiry,No Remarks,2023-08-04 15:01:00,2023-06-08 13:17:00,2023-06-08 14:28:00,2023-08-06,NEW DELHI,Mobile,44999.0,,Andrew Davis,Aiden Patel,John Smith,>90,Morning,3.0,71.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-05-08 22:24:00,2023-06-08 07:03:00,2023-08-06,Unknown,Unknown,,,Elizabeth Collins,Madison Kim,Michael Lee,31-60,Evening,5.0,43719.0
Inbound,Returns,Reverse Pickup Enquiry,big thanks for Shopzilla team,,2023-05-08 13:45:00,2023-06-08 16:14:00,2023-08-06,Unknown,Unknown,,,David Meza MD,Olivia Suzuki,John Smith,31-60,Morning,5.0,44789.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-06-08 23:03:00,2023-06-08 23:11:00,2023-08-06,Unknown,Unknown,,,Grace Martin,Jacob Sato,Emily Chen,0-30,Evening,4.0,8.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 14:55:00,2023-06-08 14:57:00,2023-08-06,Unknown,Unknown,,,Zachary Reyes,Madison Kim,John Smith,>90,Morning,4.0,2.0
Inbound,Payments related,Online Payment Issues,No Remarks,,2023-06-08 14:38:00,2023-06-08 14:38:00,2023-08-06,Unknown,Unknown,,,Lindsey Smith,Nathan Patel,John Smith,>90,Afternoon,5.0,0.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-06-08 00:12:00,2023-06-08 00:26:00,2023-08-06,Unknown,Unknown,,,Bruce Banks,Zoe Yamamoto,William Kim,On Job Training,Morning,5.0,14.0
Inbound,Feedback,UnProfessional Behaviour,Good ,,2023-06-08 18:40:00,2023-06-08 18:42:00,2023-08-06,Unknown,Unknown,,,Whitney James,Noah Patel,Emily Chen,>90,Afternoon,4.0,2.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-06-08 18:59:00,2023-06-08 19:00:00,2023-08-06,Unknown,Unknown,,,Veronica Wallace,Abigail Suzuki,Jennifer Nguyen,On Job Training,Evening,5.0,1.0
Inbound,Returns,Service Centres Related,No Remarks,2023-03-25 15:27:00,2023-06-08 14:37:00,2023-06-08 14:47:00,2023-08-06,GURGAON,Electronics,1699.0,,Kathy Strong,Sophia Sato,John Smith,0-30,Morning,5.0,10.0
Inbound,Returns,Wrong,No Remarks,,2023-05-08 13:26:00,2023-05-08 13:29:00,2023-08-05,Unknown,Unknown,,,Thomas Blair,Noah Patel,Michael Lee,>90,Morning,5.0,3.0
Inbound,Returns,Return request,Good ,,2023-05-08 17:48:00,2023-05-08 17:57:00,2023-08-05,Unknown,Unknown,,,Edward Taylor,Olivia Wang,Emily Chen,31-60,Evening,5.0,9.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,2023-07-17 13:59:00,2023-03-08 14:15:00,2023-05-08 21:18:00,2023-08-05,HANUMANGARH,Electronics,999.0,,Laura Beck,Noah Patel,Emily Chen,>90,Afternoon,5.0,88263.0
Inbound,Refund Related,Refund Enquiry,No Remarks,2023-08-03 14:58:00,2023-05-08 10:09:00,2023-05-08 10:24:00,2023-08-05,CHALTHAN,Electronics,27999.0,,Kelly Thomas,Scarlett Chen,John Smith,>90,Morning,5.0,15.0
Inbound,Returns,Damaged,No Remarks,,2023-05-08 12:21:00,2023-05-08 12:33:00,2023-08-05,Unknown,Unknown,,,David Steele,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1.0,12.0
Outcall,Payments related,Payment related Queries,Careless Shopzilla ,,2023-05-08 13:33:00,2023-05-08 13:36:00,2023-08-05,Unknown,Unknown,,,Adriana Adams,Sophia Sato,John Smith,0-30,Morning,1.0,3.0
Email,Returns,Reverse Pickup Enquiry,Costumer exicutive support is very good ??,2023-07-13 12:00:00,2023-06-08 17:06:00,2023-06-08 17:07:00,2023-08-06,MORADABAD,Mobile,15999.0,,Alexandra Harris,Emma Park,John Smith,>90,Morning,5.0,1.0
Inbound,Returns,Fraudulent User,No Remarks,2023-07-31 09:58:00,2023-05-08 11:36:00,2023-05-08 11:38:00,2023-08-05,BHANDARA,Electronics,540.0,,David Meza MD,Olivia Suzuki,John Smith,31-60,Morning,5.0,2.0
Inbound,Shopzilla Related,General Enquiry,Baat karke   ,,2023-05-08 13:35:00,2023-05-08 14:35:00,2023-08-05,Unknown,Unknown,,,Ashley Robinson,Emma Park,John Smith,31-60,Morning,5.0,60.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-05-08 22:26:00,2023-05-08 22:30:00,2023-08-05,Unknown,Unknown,,,Duane Norman,Jackson Park,William Kim,On Job Training,Evening,1.0,4.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-06-08 10:28:00,2023-06-08 10:31:00,2023-08-06,Unknown,Unknown,,,Paula Wilkins,Emma Park,John Smith,>90,Afternoon,5.0,3.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,2023-07-13 12:12:00,2023-04-08 07:44:00,2023-05-08 18:34:00,2023-08-05,JAIPUR,LifeStyle,979.0,,Daniel Simon,Olivia Suzuki,John Smith,31-60,Morning,1.0,43850.0
Inbound,Order Related,Installation/demo,The seller and manufacturer of the product are cheap and unprofessional. ,,2023-05-08 07:04:00,2023-05-08 07:06:00,2023-08-05,Unknown,Unknown,,,Susan Francis,Sophia Sato,John Smith,0-30,Morning,3.0,2.0
Inbound,Order Related,Customer Requested Modifications,No Remarks,,2023-06-08 07:36:00,2023-06-08 07:38:00,2023-08-06,Unknown,Unknown,,,Timothy Scott,Zoe Yamamoto,William Kim,On Job Training,Morning,5.0,2.0
Inbound,Order Related,Delayed,No Remarks,,2023-06-08 21:18:00,2023-06-08 21:29:00,2023-08-06,Unknown,Unknown,,,Michael Liu,Elijah Yamaguchi,John Smith,61-90,Evening,3.0,11.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-05-08 10:10:00,2023-05-08 13:26:00,2023-08-05,Unknown,Unknown,,,Maxwell Castillo,Scarlett Chen,John Smith,0-30,Morning,5.0,196.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-06-08 18:22:00,2023-06-08 18:26:00,2023-08-06,Unknown,Unknown,,,Timothy Frederick,Brayden Wong,Michael Lee,>90,Afternoon,5.0,4.0
Inbound,Shopzilla Related,General Enquiry,No Remarks,,2023-05-08 07:19:00,2023-05-08 07:21:00,2023-08-05,Unknown,Unknown,,,Renee Martin,Lily Chen,Michael Lee,>90,Morning,1.0,2.0
Inbound,Returns,Reverse Pickup Enquiry,No Remarks,,2023-05-08 11:49:00,2023-05-08 11:54:00,2023-08-05,Unknown,Unknown,,,Bobby Rodriguez,Ethan Tan,John Smith,>90,Morning,5.0,5.0
Inbound,Returns,Missing,Nice guys ??????,,2023-05-08 16:39:00,2023-05-08 17:02:00,2023-08-05,Unknown,Unknown,,,David Meyers,Isabella Wong,Emily Chen,>90,Afternoon,5.0,23.0
Inbound,Returns,Return request,Excellent customer support executive ,,2023-05-08 20:37:00,2023-05-08 20:41:00,2023-08-05,Unknown,Unknown,,,Joshua Underwood,Carter Park,Michael Lee,>90,Evening,5.0,4.0
Inbound,Order Related,Priority delivery,No Remarks,,2023-05-08 21:43:00,2023-05-08 21:44:00,2023-08-05,Unknown,Unknown,,,Megan Smith,Ava Wong,Olivia Tan,>90,Morning,3.0,1.0
Inbound,Order Related,Installation/demo,No Remarks,,2023-06-08 14:58:00,2023-06-08 15:00:00,2023-08-06,Unknown,Unknown,,,Tyler Miller,Emma Park,John Smith,31-60,Morning,5.0,2.0
Inbound,Order Related,Order status enquiry,Thank u so much sir ,,2023-06-08 21:06:00,2023-06-08 21:07:00,2023-08-06,Unknown,Unknown,,,Jacqueline Meadows,Ethan Nakamura,Emily Chen,0-30,Evening,5.0,1.0
Inbound,Returns,Missing,No Remarks,,2023-05-08 09:41:00,2023-05-08 12:00:00,2023-08-05,Unknown,Unknown,,,Amanda Morse,Ava Wong,Jennifer Nguyen,On Job Training,Morning,1.0,139.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-05-08 17:32:00,2023-05-08 17:33:00,2023-08-05,Unknown,Unknown,,,Kathryn Jones,Ethan Nakamura,Emily Chen,0-30,Evening,5.0,1.0
Inbound,Returns,Missing,Blacklist your feck and in responsible seller.,,2023-05-08 19:09:00,2023-05-08 19:17:00,2023-08-05,Unknown,Unknown,,,Michael Stevens,Jacob Sato,Emily Chen,0-30,Evening,5.0,8.0
Inbound,Order Related,Delayed,No Remarks,,2023-06-08 21:13:00,2023-06-08 23:49:00,2023-08-06,Unknown,Unknown,,,Jose Roberts,Charlotte Suzuki,Jennifer Nguyen,On Job Training,Evening,2.0,156.0
Outcall,Returns,Damaged,No Remarks,2023-07-30 20:33:00,2023-06-08 13:02:00,2023-06-08 16:14:00,2023-08-06,PATNA,Home,48.0,,Ruben Horton,Elijah Yamaguchi,Emily Chen,61-90,Morning,1.0,192.0
Inbound,Order Related,Order status enquiry,No Remarks,,2023-05-08 07:52:00,2023-05-08 07:53:00,2023-08-05,Unknown,Unknown,,,Christopher Sanchez,Austin Johnson,Michael Lee,0-30,Morning,5.0,1.0
Inbound,Returns,Return request,No Remarks,,2023-05-08 09:36:00,2023-05-08 15:46:00,2023-08-05,Unknown,Unknown,,,Veronica Choi,Noah Patel,Michael Lee,31-60,Night,4.0,370.0
